Time,Water Heating (L/min),Zone Temperature (C),Mains Temperature (C)
1/2/2018 3:07,0,20,7
1/2/2018 3:08,0,20,7
1/2/2018 3:09,0,20,7
1/2/2018 3:10,0,20,7
1/2/2018 3:11,0,20,7
1/2/2018 3:12,0,20,7
1/2/2018 3:13,0,20,7
1/2/2018 3:14,0,20,7
1/2/2018 3:15,0,20,7
1/2/2018 3:16,0,20,7
1/2/2018 3:17,0,20,7
1/2/2018 3:18,0,20,7
1/2/2018 3:19,0,20,7
1/2/2018 3:20,0,20,7
1/2/2018 3:21,0,20,7
1/2/2018 3:22,0,20,7
1/2/2018 3:23,0,20,7
1/2/2018 3:24,0,20,7
1/2/2018 3:25,0,20,7
1/2/2018 3:26,0,20,7
1/2/2018 3:27,0,20,7
1/2/2018 3:28,0,20,7
1/2/2018 3:29,0,20,7
1/2/2018 3:30,0,20,7
1/2/2018 3:31,0,20,7
1/2/2018 3:32,0,20,7
1/2/2018 3:33,0,20,7
1/2/2018 3:34,0,20,7
1/2/2018 3:35,0,20,7
1/2/2018 3:36,0,20,7
1/2/2018 3:37,0,20,7
1/2/2018 3:38,0,20,7
1/2/2018 3:39,0,20,7
1/2/2018 3:40,0,20,7
1/2/2018 3:41,0,20,7
1/2/2018 3:42,0,20,7
1/2/2018 3:43,0,20,7
1/2/2018 3:44,0,20,7
1/2/2018 3:45,0,20,7
1/2/2018 3:46,0,20,7
1/2/2018 3:47,0,20,7
1/2/2018 3:48,0,20,7
1/2/2018 3:49,0,20,7
1/2/2018 3:50,0,20,7
1/2/2018 3:51,0,20,7
1/2/2018 3:52,0,20,7
1/2/2018 3:53,0,20,7
1/2/2018 3:54,0,20,7
1/2/2018 3:55,0,20,7
1/2/2018 3:56,0,20,7
1/2/2018 3:57,0,20,7
1/2/2018 3:58,0,20,7
1/2/2018 3:59,0,20,7
1/2/2018 4:00,0,20,7
1/2/2018 4:01,0,20,7
1/2/2018 4:02,0,20,7
1/2/2018 4:03,0,20,7
1/2/2018 4:04,0,20,7
1/2/2018 4:05,0,20,7
1/2/2018 4:06,0,20,7
1/2/2018 4:07,0,20,7
1/2/2018 4:08,0,20,7
1/2/2018 4:09,0,20,7
1/2/2018 4:10,0,20,7
1/2/2018 4:11,0,20,7
1/2/2018 4:12,0,20,7
1/2/2018 4:13,0,20,7
1/2/2018 4:14,0,20,7
1/2/2018 4:15,0,20,7
1/2/2018 4:16,0,20,7
1/2/2018 4:17,0,20,7
1/2/2018 4:18,0,20,7
1/2/2018 4:19,0,20,7
1/2/2018 4:20,0,20,7
1/2/2018 4:21,0,20,7
1/2/2018 4:22,0,20,7
1/2/2018 4:23,0,20,7
1/2/2018 4:24,0,20,7
1/2/2018 4:25,0,20,7
1/2/2018 4:26,0,20,7
1/2/2018 4:27,0,20,7
1/2/2018 4:28,0,20,7
1/2/2018 4:29,0,20,7
1/2/2018 4:30,0,20,7
1/2/2018 4:31,0,20,7
1/2/2018 4:32,0,20,7
1/2/2018 4:33,0,20,7
1/2/2018 4:34,0,20,7
1/2/2018 4:35,0,20,7
1/2/2018 4:36,0,20,7
1/2/2018 4:37,0,20,7
1/2/2018 4:38,0,20,7
1/2/2018 4:39,0,20,7
1/2/2018 4:40,0,20,7
1/2/2018 4:41,0,20,7
1/2/2018 4:42,0,20,7
1/2/2018 4:43,0,20,7
1/2/2018 4:44,0,20,7
1/2/2018 4:45,0,20,7
1/2/2018 4:46,0,20,7
1/2/2018 4:47,0,20,7
1/2/2018 4:48,0,20,7
1/2/2018 4:49,0,20,7
1/2/2018 4:50,0,20,7
1/2/2018 4:51,0,20,7
1/2/2018 4:52,0,20,7
1/2/2018 4:53,0,20,7
1/2/2018 4:54,0,20,7
1/2/2018 4:55,0,20,7
1/2/2018 4:56,0,20,7
1/2/2018 4:57,0,20,7
1/2/2018 4:58,0,20,7
1/2/2018 4:59,0,20,7
1/2/2018 5:00,0,20,7
1/2/2018 5:01,0,20,7
1/2/2018 5:02,0,20,7
1/2/2018 5:03,0,20,7
1/2/2018 5:04,0,20,7
1/2/2018 5:05,0,20,7
1/2/2018 5:06,0,20,7
1/2/2018 5:07,0,20,7
1/2/2018 5:08,0,20,7
1/2/2018 5:09,0,20,7
1/2/2018 5:10,0,20,7
1/2/2018 5:11,0,20,7
1/2/2018 5:12,0,20,7
1/2/2018 5:13,0,20,7
1/2/2018 5:14,0,20,7
1/2/2018 5:15,0,20,7
1/2/2018 5:16,0,20,7
1/2/2018 5:17,0,20,7
1/2/2018 5:18,0,20,7
1/2/2018 5:19,0,20,7
1/2/2018 5:20,0,20,7
1/2/2018 5:21,0,20,7
1/2/2018 5:22,0,20,7
1/2/2018 5:23,0,20,7
1/2/2018 5:24,0,20,7
1/2/2018 5:25,0,20,7
1/2/2018 5:26,0,20,7
1/2/2018 5:27,0,20,7
1/2/2018 5:28,0,20,7
1/2/2018 5:29,0,20,7
1/2/2018 5:30,0,20,7
1/2/2018 5:31,0,20,7
1/2/2018 5:32,0,20,7
1/2/2018 5:33,0,20,7
1/2/2018 5:34,0,20,7
1/2/2018 5:35,0,20,7
1/2/2018 5:36,0,20,7
1/2/2018 5:37,0,20,7
1/2/2018 5:38,0,20,7
1/2/2018 5:39,0,20,7
1/2/2018 5:40,0,20,7
1/2/2018 5:41,0,20,7
1/2/2018 5:42,0,20,7
1/2/2018 5:43,0,20,7
1/2/2018 5:44,0,20,7
1/2/2018 5:45,0,20,7
1/2/2018 5:46,0,20,7
1/2/2018 5:47,0,20,7
1/2/2018 5:48,0,20,7
1/2/2018 5:49,0,20,7
1/2/2018 5:50,0,20,7
1/2/2018 5:51,0,20,7
1/2/2018 5:52,0,20,7
1/2/2018 5:53,0,20,7
1/2/2018 5:54,0,20,7
1/2/2018 5:55,0,20,7
1/2/2018 5:56,0,20,7
1/2/2018 5:57,0,20,7
1/2/2018 5:58,0,20,7
1/2/2018 5:59,0,20,7
1/2/2018 6:00,0,20,7
1/2/2018 6:01,0,20,7
1/2/2018 6:02,0,20,7
1/2/2018 6:03,0,20,7
1/2/2018 6:04,0,20,7
1/2/2018 6:05,0,20,7
1/2/2018 6:06,0,20,7
1/2/2018 6:07,0,20,7
1/2/2018 6:08,0,20,7
1/2/2018 6:09,0,20,7
1/2/2018 6:10,0,20,7
1/2/2018 6:11,0,20,7
1/2/2018 6:12,0,20,7
1/2/2018 6:13,0,20,7
1/2/2018 6:14,0,20,7
1/2/2018 6:15,0,20,7
1/2/2018 6:16,0,20,7
1/2/2018 6:17,0,20,7
1/2/2018 6:18,0,20,7
1/2/2018 6:19,0,20,7
1/2/2018 6:20,0,20,7
1/2/2018 6:21,0,20,7
1/2/2018 6:22,0,20,7
1/2/2018 6:23,0,20,7
1/2/2018 6:24,0,20,7
1/2/2018 6:25,0,20,7
1/2/2018 6:26,0,20,7
1/2/2018 6:27,0,20,7
1/2/2018 6:28,0,20,7
1/2/2018 6:29,0,20,7
1/2/2018 6:30,0,20,7
1/2/2018 6:31,0,20,7
1/2/2018 6:32,0,20,7
1/2/2018 6:33,0,20,7
1/2/2018 6:34,0,20,7
1/2/2018 6:35,0,20,7
1/2/2018 6:36,0,20,7
1/2/2018 6:37,0,20,7
1/2/2018 6:38,0,20,7
1/2/2018 6:39,0,20,7
1/2/2018 6:40,0,20,7
1/2/2018 6:41,0,20,7
1/2/2018 6:42,0,20,7
1/2/2018 6:43,0,20,7
1/2/2018 6:44,0,20,7
1/2/2018 6:45,0,20,7
1/2/2018 6:46,0,20,7
1/2/2018 6:47,0,20,7
1/2/2018 6:48,0,20,7
1/2/2018 6:49,0,20,7
1/2/2018 6:50,0,20,7
1/2/2018 6:51,0,20,7
1/2/2018 6:52,0,20,7
1/2/2018 6:53,0,20,7
1/2/2018 6:54,0,20,7
1/2/2018 6:55,0,20,7
1/2/2018 6:56,0,20,7
1/2/2018 6:57,0,20,7
1/2/2018 6:58,0,20,7
1/2/2018 6:59,0,20,7
1/2/2018 7:00,0,20,7
1/2/2018 7:01,0,20,7
1/2/2018 7:02,0,20,7
1/2/2018 7:03,0,20,7
1/2/2018 7:04,0,20,7
1/2/2018 7:05,0,20,7
1/2/2018 7:06,0,20,7
1/2/2018 7:07,0,20,7
1/2/2018 7:08,0,20,7
1/2/2018 7:09,0,20,7
1/2/2018 7:10,0,20,7
1/2/2018 7:11,0,20,7
1/2/2018 7:12,0,20,7
1/2/2018 7:13,0,20,7
1/2/2018 7:14,0,20,7
1/2/2018 7:15,0,20,7
1/2/2018 7:16,0,20,7
1/2/2018 7:17,0,20,7
1/2/2018 7:18,0,20,7
1/2/2018 7:19,0,20,7
1/2/2018 7:20,0,20,7
1/2/2018 7:21,0,20,7
1/2/2018 7:22,0,20,7
1/2/2018 7:23,0,20,7
1/2/2018 7:24,0,20,7
1/2/2018 7:25,0,20,7
1/2/2018 7:26,0,20,7
1/2/2018 7:27,0,20,7
1/2/2018 7:28,0,20,7
1/2/2018 7:29,0,20,7
1/2/2018 7:30,0,20,7
1/2/2018 7:31,0,20,7
1/2/2018 7:32,0,20,7
1/2/2018 7:33,0,20,7
1/2/2018 7:34,0,20,7
1/2/2018 7:35,0,20,7
1/2/2018 7:36,0,20,7
1/2/2018 7:37,0,20,7
1/2/2018 7:38,0,20,7
1/2/2018 7:39,0,20,7
1/2/2018 7:40,0,20,7
1/2/2018 7:41,0,20,7
1/2/2018 7:42,0,20,7
1/2/2018 7:43,0,20,7
1/2/2018 7:44,0,20,7
1/2/2018 7:45,0,20,7
1/2/2018 7:46,0,20,7
1/2/2018 7:47,0,20,7
1/2/2018 7:48,0,20,7
1/2/2018 7:49,0,20,7
1/2/2018 7:50,0,20,7
1/2/2018 7:51,0,20,7
1/2/2018 7:52,0,20,7
1/2/2018 7:53,0,20,7
1/2/2018 7:54,0,20,7
1/2/2018 7:55,0,20,7
1/2/2018 7:56,0,20,7
1/2/2018 7:57,0,20,7
1/2/2018 7:58,0,20,7
1/2/2018 7:59,0,20,7
1/2/2018 8:00,0,20,7
1/2/2018 8:01,0,20,7
1/2/2018 8:02,0,20,7
1/2/2018 8:03,0,20,7
1/2/2018 8:04,0,20,7
1/2/2018 8:05,0,20,7
1/2/2018 8:06,0,20,7
1/2/2018 8:07,0,20,7
1/2/2018 8:08,0,20,7
1/2/2018 8:09,0,20,7
1/2/2018 8:10,0,20,7
1/2/2018 8:11,0,20,7
1/2/2018 8:12,0,20,7
1/2/2018 8:13,0,20,7
1/2/2018 8:14,0,20,7
1/2/2018 8:15,0,20,7
1/2/2018 8:16,0,20,7
1/2/2018 8:17,0,20,7
1/2/2018 8:18,0,20,7
1/2/2018 8:19,0,20,7
1/2/2018 8:20,0,20,7
1/2/2018 8:21,0,20,7
1/2/2018 8:22,0,20,7
1/2/2018 8:23,0,20,7
1/2/2018 8:24,0,20,7
1/2/2018 8:25,0,20,7
1/2/2018 8:26,0,20,7
1/2/2018 8:27,0,20,7
1/2/2018 8:28,0,20,7
1/2/2018 8:29,0,20,7
1/2/2018 8:30,0,20,7
1/2/2018 8:31,0,20,7
1/2/2018 8:32,0,20,7
1/2/2018 8:33,0,20,7
1/2/2018 8:34,0,20,7
1/2/2018 8:35,0,20,7
1/2/2018 8:36,0,20,7
1/2/2018 8:37,0,20,7
1/2/2018 8:38,0,20,7
1/2/2018 8:39,0,20,7
1/2/2018 8:40,0,20,7
1/2/2018 8:41,0,20,7
1/2/2018 8:42,0,20,7
1/2/2018 8:43,0,20,7
1/2/2018 8:44,0,20,7
1/2/2018 8:45,0,20,7
1/2/2018 8:46,0,20,7
1/2/2018 8:47,0,20,7
1/2/2018 8:48,0,20,7
1/2/2018 8:49,0,20,7
1/2/2018 8:50,0,20,7
1/2/2018 8:51,0,20,7
1/2/2018 8:52,0,20,7
1/2/2018 8:53,0,20,7
1/2/2018 8:54,0,20,7
1/2/2018 8:55,0,20,7
1/2/2018 8:56,0,20,7
1/2/2018 8:57,0,20,7
1/2/2018 8:58,0,20,7
1/2/2018 8:59,0,20,7
1/2/2018 9:00,0,20,7
1/2/2018 9:01,0,20,7
1/2/2018 9:02,0,20,7
1/2/2018 9:03,0,20,7
1/2/2018 9:04,0,20,7
1/2/2018 9:05,0,20,7
1/2/2018 9:06,0,20,7
1/2/2018 9:07,0,20,7
1/2/2018 9:08,0,20,7
1/2/2018 9:09,0,20,7
1/2/2018 9:10,0,20,7
1/2/2018 9:11,0,20,7
1/2/2018 9:12,0,20,7
1/2/2018 9:13,0,20,7
1/2/2018 9:14,0,20,7
1/2/2018 9:15,0,20,7
1/2/2018 9:16,0,20,7
1/2/2018 9:17,0,20,7
1/2/2018 9:18,0,20,7
1/2/2018 9:19,0,20,7
1/2/2018 9:20,0,20,7
1/2/2018 9:21,0,20,7
1/2/2018 9:22,0,20,7
1/2/2018 9:23,0,20,7
1/2/2018 9:24,0,20,7
1/2/2018 9:25,0,20,7
1/2/2018 9:26,0,20,7
1/2/2018 9:27,0,20,7
1/2/2018 9:28,0,20,7
1/2/2018 9:29,0,20,7
1/2/2018 9:30,0,20,7
1/2/2018 9:31,0,20,7
1/2/2018 9:32,0,20,7
1/2/2018 9:33,0,20,7
1/2/2018 9:34,0,20,7
1/2/2018 9:35,0,20,7
1/2/2018 9:36,0,20,7
1/2/2018 9:37,0,20,7
1/2/2018 9:38,0,20,7
1/2/2018 9:39,0,20,7
1/2/2018 9:40,0,20,7
1/2/2018 9:41,0,20,7
1/2/2018 9:42,0,20,7
1/2/2018 9:43,0,20,7
1/2/2018 9:44,0,20,7
1/2/2018 9:45,0,20,7
1/2/2018 9:46,0,20,7
1/2/2018 9:47,0,20,7
1/2/2018 9:48,0,20,7
1/2/2018 9:49,0,20,7
1/2/2018 9:50,0,20,7
1/2/2018 9:51,0,20,7
1/2/2018 9:52,0,20,7
1/2/2018 9:53,0,20,7
1/2/2018 9:54,0,20,7
1/2/2018 9:55,0,20,7
1/2/2018 9:56,0,20,7
1/2/2018 9:57,0,20,7
1/2/2018 9:58,0,20,7
1/2/2018 9:59,0,20,7
1/2/2018 10:00,0,20,7
1/2/2018 10:01,0,20,7
1/2/2018 10:02,0,20,7
1/2/2018 10:03,0,20,7
1/2/2018 10:04,0,20,7
1/2/2018 10:05,0,20,7
1/2/2018 10:06,0,20,7
1/2/2018 10:07,0,20,7
1/2/2018 10:08,0,20,7
1/2/2018 10:09,0,20,7
1/2/2018 10:10,0,20,7
1/2/2018 10:11,0,20,7
1/2/2018 10:12,0,20,7
1/2/2018 10:13,0,20,7
1/2/2018 10:14,0,20,7
1/2/2018 10:15,0,20,7
1/2/2018 10:16,0,20,7
1/2/2018 10:17,0,20,7
1/2/2018 10:18,0,20,7
1/2/2018 10:19,0,20,7
1/2/2018 10:20,0,20,7
1/2/2018 10:21,0,20,7
1/2/2018 10:22,0,20,7
1/2/2018 10:23,0,20,7
1/2/2018 10:24,0,20,7
1/2/2018 10:25,0,20,7
1/2/2018 10:26,0,20,7
1/2/2018 10:27,0,20,7
1/2/2018 10:28,0,20,7
1/2/2018 10:29,0,20,7
1/2/2018 10:30,0,20,7
1/2/2018 10:31,0,20,7
1/2/2018 10:32,0,20,7
1/2/2018 10:33,0,20,7
1/2/2018 10:34,0,20,7
1/2/2018 10:35,0,20,7
1/2/2018 10:36,6.435200033,20,7
1/2/2018 10:37,6.435200033,20,7
1/2/2018 10:38,6.435200033,20,7
1/2/2018 10:39,6.435200033,20,7
1/2/2018 10:40,6.435200033,20,7
1/2/2018 10:41,1.892705892,20,7
1/2/2018 10:42,0,20,7
1/2/2018 10:43,0,20,7
1/2/2018 10:44,0,20,7
1/2/2018 10:45,0,20,7
1/2/2018 10:46,0,20,7
1/2/2018 10:47,0,20,7
1/2/2018 10:48,0,20,7
1/2/2018 10:49,0,20,7
1/2/2018 10:50,0,20,7
1/2/2018 10:51,0,20,7
1/2/2018 10:52,0,20,7
1/2/2018 10:53,0,20,7
1/2/2018 10:54,0,20,7
1/2/2018 10:55,0,20,7
1/2/2018 10:56,0,20,7
1/2/2018 10:57,0,20,7
1/2/2018 10:58,0,20,7
1/2/2018 10:59,0,20,7
1/2/2018 11:00,0,20,7
1/2/2018 11:01,0,20,7
1/2/2018 11:02,0,20,7
1/2/2018 11:03,0,20,7
1/2/2018 11:04,0,20,7
1/2/2018 11:05,0,20,7
1/2/2018 11:06,0,20,7
1/2/2018 11:07,0,20,7
1/2/2018 11:08,0,20,7
1/2/2018 11:09,0,20,7
1/2/2018 11:10,0,20,7
1/2/2018 11:11,0,20,7
1/2/2018 11:12,0,20,7
1/2/2018 11:13,0,20,7
1/2/2018 11:14,0,20,7
1/2/2018 11:15,0,20,7
1/2/2018 11:16,0,20,7
1/2/2018 11:17,0,20,7
1/2/2018 11:18,0,20,7
1/2/2018 11:19,0,20,7
1/2/2018 11:20,0,20,7
1/2/2018 11:21,0,20,7
1/2/2018 11:22,0,20,7
1/2/2018 11:23,0,20,7
1/2/2018 11:24,0,20,7
1/2/2018 11:25,0,20,7
1/2/2018 11:26,0,20,7
1/2/2018 11:27,0,20,7
1/2/2018 11:28,0,20,7
1/2/2018 11:29,0,20,7
1/2/2018 11:30,0,20,7
1/2/2018 11:31,0,20,7
1/2/2018 11:32,0,20,7
1/2/2018 11:33,0,20,7
1/2/2018 11:34,0,20,7
1/2/2018 11:35,0,20,7
1/2/2018 11:36,6.435200033,20,7
1/2/2018 11:37,6.435200033,20,7
1/2/2018 11:38,6.056658854,20,7
1/2/2018 11:39,0,20,7
1/2/2018 11:40,0,20,7
1/2/2018 11:41,0,20,7
1/2/2018 11:42,0,20,7
1/2/2018 11:43,0,20,7
1/2/2018 11:44,0,20,7
1/2/2018 11:45,0,20,7
1/2/2018 11:46,0,20,7
1/2/2018 11:47,0,20,7
1/2/2018 11:48,0,20,7
1/2/2018 11:49,0,20,7
1/2/2018 11:50,0,20,7
1/2/2018 11:51,0,20,7
1/2/2018 11:52,0,20,7
1/2/2018 11:53,0,20,7
1/2/2018 11:54,0,20,7
1/2/2018 11:55,0,20,7
1/2/2018 11:56,0,20,7
1/2/2018 11:57,0,20,7
1/2/2018 11:58,0,20,7
1/2/2018 11:59,0,20,7
1/2/2018 12:00,0,20,7
1/2/2018 12:01,0,20,7
1/2/2018 12:02,0,20,7
1/2/2018 12:03,0,20,7
1/2/2018 12:04,0,20,7
1/2/2018 12:05,0,20,7
1/2/2018 12:06,3.785411784,20,7
1/2/2018 12:07,0,20,7
1/2/2018 12:08,0,20,7
1/2/2018 12:09,0,20,7
1/2/2018 12:10,0,20,7
1/2/2018 12:11,0,20,7
1/2/2018 12:12,0,20,7
1/2/2018 12:13,0,20,7
1/2/2018 12:14,0,20,7
1/2/2018 12:15,0,20,7
1/2/2018 12:16,0,20,7
1/2/2018 12:17,0,20,7
1/2/2018 12:18,0,20,7
1/2/2018 12:19,0,20,7
1/2/2018 12:20,0,20,7
1/2/2018 12:21,0,20,7
1/2/2018 12:22,0,20,7
1/2/2018 12:23,0,20,7
1/2/2018 12:24,0,20,7
1/2/2018 12:25,0,20,7
1/2/2018 12:26,0,20,7
1/2/2018 12:27,0,20,7
1/2/2018 12:28,0,20,7
1/2/2018 12:29,0,20,7
1/2/2018 12:30,0,20,7
1/2/2018 12:31,0,20,7
1/2/2018 12:32,0,20,7
1/2/2018 12:33,0,20,7
1/2/2018 12:34,0,20,7
1/2/2018 12:35,0,20,7
1/2/2018 12:36,0,20,7
1/2/2018 12:37,0,20,7
1/2/2018 12:38,0,20,7
1/2/2018 12:39,0,20,7
1/2/2018 12:40,0,20,7
1/2/2018 12:41,0,20,7
1/2/2018 12:42,0,20,7
1/2/2018 12:43,0,20,7
1/2/2018 12:44,0,20,7
1/2/2018 12:45,0,20,7
1/2/2018 12:46,0,20,7
1/2/2018 12:47,0,20,7
1/2/2018 12:48,0,20,7
1/2/2018 12:49,0,20,7
1/2/2018 12:50,0,20,7
1/2/2018 12:51,3.785411784,20,7
1/2/2018 12:52,0,20,7
1/2/2018 12:53,0,20,7
1/2/2018 12:54,0,20,7
1/2/2018 12:55,0,20,7
1/2/2018 12:56,3.785411784,20,7
1/2/2018 12:57,0,20,7
1/2/2018 12:58,0,20,7
1/2/2018 12:59,0,20,7
1/2/2018 13:00,0,20,7
1/2/2018 13:01,0,20,7
1/2/2018 13:02,0,20,7
1/2/2018 13:03,0,20,7
1/2/2018 13:04,0,20,7
1/2/2018 13:05,0,20,7
1/2/2018 13:06,0,20,7
1/2/2018 13:07,0,20,7
1/2/2018 13:08,0,20,7
1/2/2018 13:09,0,20,7
1/2/2018 13:10,0,20,7
1/2/2018 13:11,0,20,7
1/2/2018 13:12,0,20,7
1/2/2018 13:13,0,20,7
1/2/2018 13:14,0,20,7
1/2/2018 13:15,0,20,7
1/2/2018 13:16,0,20,7
1/2/2018 13:17,0,20,7
1/2/2018 13:18,0,20,7
1/2/2018 13:19,0,20,7
1/2/2018 13:20,0,20,7
1/2/2018 13:21,0,20,7
1/2/2018 13:22,0,20,7
1/2/2018 13:23,0,20,7
1/2/2018 13:24,0,20,7
1/2/2018 13:25,0,20,7
1/2/2018 13:26,0,20,7
1/2/2018 13:27,0,20,7
1/2/2018 13:28,0,20,7
1/2/2018 13:29,0,20,7
1/2/2018 13:30,0,20,7
1/2/2018 13:31,0,20,7
1/2/2018 13:32,0,20,7
1/2/2018 13:33,0,20,7
1/2/2018 13:34,0,20,7
1/2/2018 13:35,0,20,7
1/2/2018 13:36,0,20,7
1/2/2018 13:37,0,20,7
1/2/2018 13:38,0,20,7
1/2/2018 13:39,0,20,7
1/2/2018 13:40,0,20,7
1/2/2018 13:41,0,20,7
1/2/2018 13:42,0,20,7
1/2/2018 13:43,0,20,7
1/2/2018 13:44,0,20,7
1/2/2018 13:45,0,20,7
1/2/2018 13:46,0,20,7
1/2/2018 13:47,0,20,7
1/2/2018 13:48,0,20,7
1/2/2018 13:49,0,20,7
1/2/2018 13:50,0,20,7
1/2/2018 13:51,0,20,7
1/2/2018 13:52,0,20,7
1/2/2018 13:53,0,20,7
1/2/2018 13:54,0,20,7
1/2/2018 13:55,0,20,7
1/2/2018 13:56,0,20,7
1/2/2018 13:57,0,20,7
1/2/2018 13:58,0,20,7
1/2/2018 13:59,0,20,7
1/2/2018 14:00,0,20,7
1/2/2018 14:01,0,20,7
1/2/2018 14:02,0,20,7
1/2/2018 14:03,0,20,7
1/2/2018 14:04,0,20,7
1/2/2018 14:05,0,20,7
1/2/2018 14:06,0,20,7
1/2/2018 14:07,0,20,7
1/2/2018 14:08,0,20,7
1/2/2018 14:09,0,20,7
1/2/2018 14:10,0,20,7
1/2/2018 14:11,0,20,7
1/2/2018 14:12,0,20,7
1/2/2018 14:13,0,20,7
1/2/2018 14:14,0,20,7
1/2/2018 14:15,0,20,7
1/2/2018 14:16,0,20,7
1/2/2018 14:17,0,20,7
1/2/2018 14:18,0,20,7
1/2/2018 14:19,0,20,7
1/2/2018 14:20,0,20,7
1/2/2018 14:21,0,20,7
1/2/2018 14:22,0,20,7
1/2/2018 14:23,0,20,7
1/2/2018 14:24,0,20,7
1/2/2018 14:25,0,20,7
1/2/2018 14:26,0,20,7
1/2/2018 14:27,0,20,7
1/2/2018 14:28,0,20,7
1/2/2018 14:29,0,20,7
1/2/2018 14:30,0,20,7
1/2/2018 14:31,0,20,7
1/2/2018 14:32,0,20,7
1/2/2018 14:33,0,20,7
1/2/2018 14:34,0,20,7
1/2/2018 14:35,0,20,7
1/2/2018 14:36,0,20,7
1/2/2018 14:37,0,20,7
1/2/2018 14:38,0,20,7
1/2/2018 14:39,0,20,7
1/2/2018 14:40,0,20,7
1/2/2018 14:41,0,20,7
1/2/2018 14:42,0,20,7
1/2/2018 14:43,0,20,7
1/2/2018 14:44,0,20,7
1/2/2018 14:45,0,20,7
1/2/2018 14:46,0,20,7
1/2/2018 14:47,0,20,7
1/2/2018 14:48,0,20,7
1/2/2018 14:49,0,20,7
1/2/2018 14:50,0,20,7
1/2/2018 14:51,0,20,7
1/2/2018 14:52,0,20,7
1/2/2018 14:53,0,20,7
1/2/2018 14:54,0,20,7
1/2/2018 14:55,0,20,7
1/2/2018 14:56,0,20,7
1/2/2018 14:57,0,20,7
1/2/2018 14:58,0,20,7
1/2/2018 14:59,0,20,7
1/2/2018 15:00,0,20,7
1/2/2018 15:01,0,20,7
1/2/2018 15:02,0,20,7
1/2/2018 15:03,0,20,7
1/2/2018 15:04,0,20,7
1/2/2018 15:05,0,20,7
1/2/2018 15:06,0,20,7
1/2/2018 15:07,0,20,7
1/2/2018 15:08,0,20,7
1/2/2018 15:09,0,20,7
1/2/2018 15:10,0,20,7
1/2/2018 15:11,0,20,7
1/2/2018 15:12,0,20,7
1/2/2018 15:13,0,20,7
1/2/2018 15:14,0,20,7
1/2/2018 15:15,0,20,7
1/2/2018 15:16,0,20,7
1/2/2018 15:17,0,20,7
1/2/2018 15:18,0,20,7
1/2/2018 15:19,0,20,7
1/2/2018 15:20,0,20,7
1/2/2018 15:21,0,20,7
1/2/2018 15:22,0,20,7
1/2/2018 15:23,0,20,7
1/2/2018 15:24,0,20,7
1/2/2018 15:25,0,20,7
1/2/2018 15:26,0,20,7
1/2/2018 15:27,0,20,7
1/2/2018 15:28,0,20,7
1/2/2018 15:29,0,20,7
1/2/2018 15:30,0,20,7
1/2/2018 15:31,0,20,7
1/2/2018 15:32,0,20,7
1/2/2018 15:33,0,20,7
1/2/2018 15:34,0,20,7
1/2/2018 15:35,0,20,7
1/2/2018 15:36,0,20,7
1/2/2018 15:37,0,20,7
1/2/2018 15:38,0,20,7
1/2/2018 15:39,0,20,7
1/2/2018 15:40,0,20,7
1/2/2018 15:41,0,20,7
1/2/2018 15:42,0,20,7
1/2/2018 15:43,0,20,7
1/2/2018 15:44,0,20,7
1/2/2018 15:45,0,20,7
1/2/2018 15:46,0,20,7
1/2/2018 15:47,0,20,7
1/2/2018 15:48,0,20,7
1/2/2018 15:49,0,20,7
1/2/2018 15:50,0,20,7
1/2/2018 15:51,0,20,7
1/2/2018 15:52,0,20,7
1/2/2018 15:53,0,20,7
1/2/2018 15:54,0,20,7
1/2/2018 15:55,0,20,7
1/2/2018 15:56,0,20,7
1/2/2018 15:57,0,20,7
1/2/2018 15:58,0,20,7
1/2/2018 15:59,0,20,7
1/2/2018 16:00,0,20,7
1/2/2018 16:01,0,20,7
1/2/2018 16:02,0,20,7
1/2/2018 16:03,0,20,7
1/2/2018 16:04,0,20,7
1/2/2018 16:05,0,20,7
1/2/2018 16:06,3.785411784,20,7
1/2/2018 16:07,0,20,7
1/2/2018 16:08,0,20,7
1/2/2018 16:09,0,20,7
1/2/2018 16:10,0,20,7
1/2/2018 16:11,0,20,7
1/2/2018 16:12,0,20,7
1/2/2018 16:13,0,20,7
1/2/2018 16:14,0,20,7
1/2/2018 16:15,0,20,7
1/2/2018 16:16,0,20,7
1/2/2018 16:17,0,20,7
1/2/2018 16:18,0,20,7
1/2/2018 16:19,0,20,7
1/2/2018 16:20,0,20,7
1/2/2018 16:21,3.785411784,20,7
1/2/2018 16:22,3.785411784,20,7
1/2/2018 16:23,0,20,7
1/2/2018 16:24,0,20,7
1/2/2018 16:25,0,20,7
1/2/2018 16:26,0,20,7
1/2/2018 16:27,0,20,7
1/2/2018 16:28,0,20,7
1/2/2018 16:29,0,20,7
1/2/2018 16:30,0,20,7
1/2/2018 16:31,0,20,7
1/2/2018 16:32,0,20,7
1/2/2018 16:33,0,20,7
1/2/2018 16:34,0,20,7
1/2/2018 16:35,0,20,7
1/2/2018 16:36,0,20,7
1/2/2018 16:37,0,20,7
1/2/2018 16:38,0,20,7
1/2/2018 16:39,0,20,7
1/2/2018 16:40,0,20,7
1/2/2018 16:41,0,20,7
1/2/2018 16:42,0,20,7
1/2/2018 16:43,0,20,7
1/2/2018 16:44,0,20,7
